CaseNum,Status_Short,Date,Status,Generated_at,Desc
1990272595,4-Denied,2020-07-20,Case Was Denied,20210501-235805,"On July 20, 2020, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990272595.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by August 4, 2020, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990273718,0-Received,2019-06-10,Fingerprint Fee Was Received,20210501-235805,"On June 10, 2019, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990273718. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990273721,0-Received,2019-06-10,Fingerprint Fee Was Received,20210501-235805,"On June 10, 2019, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990273721. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990273895,4-Denied,2020-01-15,Case Was Denied,20210501-235805,"On January 15, 2020, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990273895.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by January 30, 2020, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990274327,0-Received,2022-03-01,Case Was Transferred,20220302-091039,"On March 1, 2022, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990274327, to another office for processing and sent you a transfer notice. The notice explains why we transferred your case. Please follow the instructions in the notice. If you do not receive your notice by March 31, 2022, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990274749,2b-Expedite,2021-09-02,Expedite Request Received,20210902-215126,"On September 2, 2021, we received your request for expedited processing on your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990274749. We are reviewing your request and will notify you if we need additional information. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990274751,1-Fingerprint-taken,2019-10-05,Fingerprints Taken,20210501-235805,"As of October 5, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990274751, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990274753,1-Fingerprint-taken,2019-10-05,Fingerprints Taken,20210501-235805,"As of October 5, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990274753, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990274755,2a-RFE,2022-01-13,RFE Responded,20220114-084454,"On January 13, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990274755.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990277045,8-Rejected,2019-06-13,Rejected-Improperly Filed,20210501-235805,"On June 13, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990277045, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990278442,0-Received,2021-03-19,Case Was Transferred,20210501-235805,"On March 19, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990278442, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by April 18, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990279465,0-Received,2022-03-11,Case Was Transferred,20220312-085035,"On March 11, 2022, your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990279465, was transferred to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by April 10, 2022, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990280678,1-Fingerprint-taken,2019-10-05,Fingerprints Taken,20210501-235805,"As of October 5, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990280678, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990280775,1-Fingerprint-taken,2019-10-05,Fingerprints Taken,20210501-235805,"As of October 5, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990280775, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990280897,0-Received,2021-08-31,Case Was Transferred,20210901-081351,"On August 31, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990280897, to another office for processing and sent you a transfer notice. The notice explains why we transferred your case. Please follow the instructions in the notice. If you do not receive your notice by September 30, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990281138,1-Fingerprint-taken,2019-10-05,Fingerprints Taken,20210501-235805,"As of October 5, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990281138, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
